predict;correct;FullValType;LevensteinValType
;0C8e5;0;0.0
;0C68u;0;0.0
;0AILv;0;0.0
;00EY5;0;0.0
08R7K;0BR7K;0;0.8
0;00D74;0;0.33
;0Ay4K;0;0.0
;0A722;0;0.0
oR;0C21J;0;0.0
;0Bit9;0;0.0
;000bE;0;0.0
;00G87;0;0.0
;0CD0F;0;0.0
;0AeGK;0;0.0
wan;00aB7;0;0.25
0B;00fo2;0;0.29
;0A563;0;0.0
;0Bp35;0;0.0
;0AILv;0;0.0
om;0Ay6i;0;0.0
;00G87;0;0.0
8fig;00fi0;0;0.44
;0AQrz;0;0.0
;0CD2x;0;0.0
;00fm5;0;0.0
MB;0AEDb;0;0.0
;00fo2;0;0.0
;0Ar6x;0;0.0
Q88G2;0B73G;0;0.2
;0A98x;0;0.0
;0AC60;0;0.0
ny3s;0AQrz;0;0.0
;0Ar6x;0;0.0
;0AZdT;0;0.0
;0Ay4K;0;0.0
irs;000bE;0;0.0
;0B566;0;0.0
;00G51;0;0.0
;00EOB;0;0.0
Lise;0B5By;0;0.0
fOSty;0B5By;0;0.2
a7;0A7n3;0;0.29
I97;0B451;0;0.0
608;0BoNP;0;0.25
Wins000Pe3;00D74;0;0.27
D0ap9;00d01;0;0.2
;0Ar6x;0;0.0
;0B6tR;0;0.0
;00bI2;0;0.0
;0AZdT;0;0.0
;0B7la;0;0.0
aes;00EY5;0;0.0
;00H7e;0;0.0
0Wp;0Bef8;0;0.25
a;0A2p7;0;0.0
Ves06;0C5oE;0;0.2
;0Ak27;0;0.0
Wsg;0B5By;0;0.0
059;0Bc59;0;0.75
bnavrs;0Ad9z;0;0.0
21;0CD2x;0;0.29
fooOtay5;0Aad4;0;0.15
;00HF9;0;0.0
;0B23s;0;0.0
Op7K;0BR7K;0;0.44
on;0C132;0;0.0
yesqeeS;0C8e5;0;0.17
;00C3k;0;0.0
;0B7la;0;0.0
91;0Bp35;0;0.0
0ty;0Bef8;0;0.25
;0A0z9;0;0.0
grid;0A7i0;0;0.22
;0CO93;0;0.0
f;00H5w;0;0.0
04VA;0AGv4;0;0.44
;0CL13;0;0.0
;0C57u;0;0.0
l;0CD0F;0;0.0
;0C68u;0;0.0
08;0CO93;0;0.29
Leov;0A45Z;0;0.0
;0C68u;0;0.0
;00CP2;0;0.0
00Gx;00cWp;0;0.44
;00EDL;0;0.0
204Sy;00H5w;0;0.2
;0B43u;0;0.0
;0BSeJ;0;0.0
weSe;0BSeJ;0;0.44
;0B43u;0;0.0
;0Bp35;0;0.0
;0C21J;0;0.0
;00d01;0;0.0
;0B6tR;0;0.0
;0C7Z5;0;0.0
;0A563;0;0.0
00B;00fi0;0;0.5
;0AeGK;0;0.0
onWes;0AvdU;0;0.0
pa;0CD0F;0;0.0
a;0C8e5;0;0.0
es;0B23s;0;0.29
;0C132;0;0.0
0a4n;0B4n2;0;0.67
;0C68u;0;0.0
2;0C21J;0;0.33
;0A8Wt;0;0.0
a4s;0A45Z;0;0.25
;00h9K;0;0.0
;00d01;0;0.0
5onSi;00H5w;0;0.2
Wile;0BiK9;0;0.22
;000AQ;0;0.0
08wh;0BR7K;0;0.22
;0BR7K;0;0.0
;00eZ3;0;0.0
;0CL13;0;0.0
an;0Bqe2;0;0.0
;0C57u;0;0.0
;00EY5;0;0.0
ie;0C1r6;0;0.0
;0Bef8;0;0.0
;0Anu6;0;0.0
eh;00dcH;0;0.0
M65;0A657;0;0.5
;0BSeJ;0;0.0
;0A563;0;0.0
OBaset;0B493;0;0.18
bsJ;0BSeJ;0;0.25
Pe;0Ay4K;0;0.0
art;0A1tM;0;0.25
pet;0BtJj;0;0.25
;0Ay4K;0;0.0
00G5;00fi0;0;0.44
;0AZdT;0;0.0
4Qh21;0Ak27;0;0.2
;0B6tR;0;0.0
lovee;0A82U;0;0.0
;0C2iE;0;0.0
por;00H7e;0;0.0
Eea3;0B7la;0;0.22
;0A842;0;0.0
ais;0C879;0;0.0
irs;0Bp35;0;0.0
wwe;00B03;0;0.0
j847;0B7T1;0;0.22
aey;0C57u;0;0.0
;0ALMK;0;0.0
RA;00d01;0;0.0
Be;0B778;0;0.29
;00c2n;0;0.0
mee;0Bqe2;0;0.25
c1;0C879;0;0.0
Doe;000bE;0;0.0
;0C68u;0;0.0
ow;0AGv4;0;0.0
Yvat;00d01;0;0.0
;00C3k;0;0.0
pxio08;0AI06;0;0.18
;00c2n;0;0.0
;0A0z9;0;0.0
;00GH9;0;0.0
BV7;0B7T1;0;0.5
;0B09I;0;0.0
9BO;0B036;0;0.25
;0A563;0;0.0
;0A842;0;0.0
;00BgN;0;0.0
;00c2n;0;0.0
OE;000bE;0;0.29
;0AQrz;0;0.0
;0B7la;0;0.0
Og;00Aog;0;0.29
;0Bef8;0;0.0
;00G87;0;0.0
So;0BZ65;0;0.0
;0BEGc;0;0.0
cre;0C1r6;0;0.25
0arm;0A7n3;0;0.22
;0C1p4;0;0.0
;0AEDb;0;0.0
a;0BEGc;0;0.0
besy;0C587;0;0.0
;00GCL;0;0.0
;0Bit9;0;0.0
0ANB6;0AN36;0;0.8
ye;0Bef8;0;0.29
;0C132;0;0.0
;0B0nY;0;0.0
;00b22;0;0.0
oa;0C57u;0;0.0
mae;0A36L;0;0.0
;0AjC8;0;0.0
pet;0A98x;0;0.0
;0BSeJ;0;0.0
;0B09I;0;0.0
aog4;00Aog;0;0.44
;0C8e5;0;0.0
;0BZ65;0;0.0
;0B566;0;0.0
;0CB39;0;0.0
onit;0A1tM;0;0.22
;00aB7;0;0.0
;0A0z9;0;0.0
grMTa;0AJ41;0;0.0
4m;0B4n2;0;0.29
;00Bp0;0;0.0
OME;0C2iE;0;0.25
ob;00BgN;0;0.0
Le5;0Bqe2;0;0.25
;0C68u;0;0.0
0papoee;0BoNP;0;0.33
09OT;0B0m1;0;0.22
;0A2p7;0;0.0
;0C958;0;0.0
WNpy;00c2n;0;0.0
Q198x;0A98x;0;0.6
;0CD2x;0;0.0
a;0BEGc;0;0.0
;0C390;0;0.0
08x;0A98x;0;0.75
5a;00Bp0;0;0.0
;0BSeJ;0;0.0
OAT;0AZdT;0;0.5
OBAT;0B7T1;0;0.44
00;00fi0;0;0.57
;0C879;0;0.0
7by;0A1tM;0;0.0
;00GH9;0;0.0
;0C390;0;0.0
OK27;0Ak27;0;0.44
9gner;00H6r;0;0.2
;0Ar6x;0;0.0
;00fo2;0;0.0
Ao;0Ad9z;0;0.29
ca1g;0C879;0;0.0
;0B6tR;0;0.0
nessls;0B566;0;0.0
om;0Ay6i;0;0.0
;00G87;0;0.0
pee;0B036;0;0.0
;0BZ65;0;0.0
9RR;0BR7K;0;0.25
Rt;0A98x;0;0.0
oC4xmom;0CD2x;0;0.33
;0AJse;0;0.0
;0AO39;0;0.0
poe;0Aad4;0;0.0
;0C390;0;0.0
;0Bp35;0;0.0
ie;00b22;0;0.0
;0CI7k;0;0.0
;0AvdU;0;0.0
;00fo2;0;0.0
;0AJse;0;0.0
oemw;00Bcw;0;0.22
hieYo2;0Bqe2;0;0.36
;00D74;0;0.0
;0CL13;0;0.0
;0B566;0;0.0
;00EOB;0;0.0
at;0AJ41;0;0.0
;0B3nb;0;0.0
;0BSeJ;0;0.0
;00h9K;0;0.0
5o;0C879;0;0.0
;0C1p4;0;0.0
pe1s;0C21J;0;0.22
;00B03;0;0.0
co;00Bzj;0;0.0
;00f77;0;0.0
;0Ay4K;0;0.0
;00dcH;0;0.0
a;0CIPs;0;0.0
;0AJse;0;0.0
f8Ps;0Bp35;0;0.0
;00B03;0;0.0
;0B3nb;0;0.0
;0CI7k;0;0.0
;0CIPs;0;0.0
tes;0BS0j;0;0.0
r;0B5By;0;0.0
omeears;00Bp0;0;0.0
p04Sh;00H5w;0;0.2
;0AJse;0;0.0
;0A722;0;0.0
;00h9K;0;0.0
DAIp;0A7i0;0;0.22
0gSS;00Aog;0;0.44
oveoo;00Aog;0;0.2
;00f77;0;0.0
;0Amuc;0;0.0
ah;00dcH;0;0.0
;0C8e5;0;0.0
;0Bit9;0;0.0
Ontke;0AtK8;0;0.2
ae;0C2iE;0;0.0
po00B79;0CB39;0;0.5
1an;0B036;0;0.0
SoHsh;00H5w;0;0.2
9Mod;00b6D;0;0.0
oe;0A7i0;0;0.0
;0C132;0;0.0
pa;0CD0F;0;0.0
5ger;00H6r;0;0.22
;0B320;0;0.0
;0B566;0;0.0
OBRIK;0BR7K;0;0.6
;0C390;0;0.0
en;0B0nY;0;0.29
;0BZ65;0;0.0
;0A563;0;0.0
;00D95;0;0.0
8655;0Bb83;0;0.22
;00aB7;0;0.0
;0CQL8;0;0.0
;0C57u;0;0.0
;0AjC8;0;0.0
;0CD2x;0;0.0
;000AQ;0;0.0
ae;0AjC8;0;0.0
;0A82U;0;0.0
Ne;0A45Z;0;0.0
wr0bS;00Aog;0;0.2
0Bthy;0BtJj;0;0.6
;0B0nY;0;0.0
f0;00Bzj;0;0.29
C819;0C879;0;0.67
gob;0C568;0;0.0
;0ALMK;0;0.0
ti;00bI2;0;0.0
;0C1r6;0;0.0
;0CD0F;0;0.0
0Ave;0AvdU;0;0.67
Mae;0A36L;0;0.0
;000bE;0;0.0
fon7;0C1r6;0;0.0
;0C958;0;0.0
08oH;0BoNP;0;0.44
;00cWp;0;0.0
;0CQL8;0;0.0
big;0A133;0;0.0
hy;0A722;0;0.0
ve;00fvF;0;0.29
;0BoNP;0;0.0
;000AQ;0;0.0
;0Ar6x;0;0.0
oars;0C68u;0;0.0
;0C7Z5;0;0.0
;00EOB;0;0.0
;0AkgT;0;0.0
a;0CIPs;0;0.0
;00bI2;0;0.0
ait;0A45Z;0;0.0
go;0CD2x;0;0.0
;0A657;0;0.0
;0B0nY;0;0.0
tae;0A36L;0;0.0
;00EY5;0;0.0
0073;00eZ3;0;0.67
08689;0Bb83;0;0.4
8;0BEGc;0;0.0
;0AQrz;0;0.0
;00cWp;0;0.0
gi;0B778;0;0.0
;0A722;0;0.0
emvs;0B0m1;0;0.22
;00e60;0;0.0
;0Anu6;0;0.0
AT;0A7n3;0;0.29
;00Bcw;0;0.0
;0AZdT;0;0.0
;0AJse;0;0.0
ba;0A7n3;0;0.0
qe;0Bc59;0;0.0
;0C132;0;0.0
rn;0CIPs;0;0.0
;0C2iE;0;0.0
;0A8Wt;0;0.0
;0A842;0;0.0
;0C879;0;0.0
;0AILv;0;0.0
0Bes9;0Bc59;0;0.6
;0A842;0;0.0
;0AC60;0;0.0
;0A82U;0;0.0
;0A2p7;0;0.0
;00GH9;0;0.0
;0AJse;0;0.0
;00EY5;0;0.0
ow;00fvF;0;0.0
;0Ad9z;0;0.0
Vn9;00H7e;0;0.0
oye;0AJ41;0;0.0
ee4;00dcH;0;0.0
PaOnn;00D74;0;0.0
;00eZ3;0;0.0
;0B7la;0;0.0
;0B320;0;0.0
086;0C568;0;0.5
;0C879;0;0.0
;0AjC8;0;0.0
;0C1p4;0;0.0
;0B320;0;0.0
;0B6tR;0;0.0
;0A36L;0;0.0
B;0B036;0;0.33
BEGe;0BEGc;0;0.67
;0BR7K;0;0.0
;0A657;0;0.0
;0A842;0;0.0
;0BtJj;0;0.0
yd;0AN36;0;0.0
;00EDL;0;0.0
;000AQ;0;0.0
ae;0BEGc;0;0.0
;00CP2;0;0.0
ys;00by5;0;0.29
f0Hsp;00H6r;0;0.4
0p457;0B451;0;0.6
;0A8Wt;0;0.0
1bo6;0B036;0;0.22
87;0B451;0;0.0
;0C568;0;0.0
po;00D95;0;0.0
;0C967;0;0.0
hey;0AeGK;0;0.25
;0Ad9z;0;0.0
aes;0AQrz;0;0.0
anf7;0Af28;0;0.22
ome;0Ay6i;0;0.0
28gy;00BgN;0;0.22
owt;00Bzj;0;0.0
;0CL13;0;0.0
;00EOB;0;0.0
;0BiK9;0;0.0
169;0A657;0;0.25
cote;0Bb83;0;0.0
pe;0C132;0;0.0
dees;00fo2;0;0.0
;0AtK8;0;0.0
;00Bcw;0;0.0
peOley;00H6r;0;0.0
;0C57u;0;0.0
;0C5oE;0;0.0
;0A8Wt;0;0.0
oyoF;00Aog;0;0.22
;0AJse;0;0.0
28OND6;0AI06;0;0.18
;0AkgT;0;0.0
letb;0B3nb;0;0.22
he6;0B036;0;0.25
;0B566;0;0.0
;0BZ65;0;0.0
be;0Anu6;0;0.0
;0C958;0;0.0
;00e60;0;0.0
oan;00Bzj;0;0.0
;00h9K;0;0.0
;0BS0j;0;0.0
Y38fg;0A36L;0;0.2
PeONTO6;0AI06;0;0.17
;00D74;0;0.0
;0AJse;0;0.0
;00B03;0;0.0
wBRIK;0BR7K;0;0.6
gv;00H6r;0;0.0
Oe;0AtK8;0;0.0
;00Bcw;0;0.0
Donny;00d01;0;0.0
;0Ay6i;0;0.0
;0ALMK;0;0.0
e;0Bqe2;0;0.33
BI7;0B778;0;0.5
657;0A657;0;0.75
;0C879;0;0.0
;0AJse;0;0.0
;00fo2;0;0.0
;0BR7K;0;0.0
;00G87;0;0.0
po;00D95;0;0.0
;0A45Z;0;0.0
ey;0A36L;0;0.0
6m;0AGv4;0;0.0
;0A657;0;0.0
D0Gx;00C3k;0;0.22
;0BR7K;0;0.0
po;0Bit9;0;0.0
;00Bcw;0;0.0
poza;0CB39;0;0.0
;0B7la;0;0.0
a;0B566;0;0.0
;0A82U;0;0.0
;0AQrz;0;0.0
;0B43u;0;0.0
;0B43u;0;0.0
hex;0CD2x;0;0.25
paca;0AeGK;0;0.0
;00c2n;0;0.0
;0CI9Z;0;0.0
cay;0AZdT;0;0.0
;0C390;0;0.0
;0Ay4K;0;0.0
bom;00EOB;0;0.0
;00bI2;0;0.0
;0CL13;0;0.0
ere;0BYN3;0;0.0
pes;0Bef8;0;0.25
bOt4;00dcH;0;0.0
;00HF9;0;0.0
be;0A45Z;0;0.0
0AdWy;0AILv;0;0.4
VANS6;0AN36;0;0.6
poi;00fm5;0;0.0
;00c2n;0;0.0
;0Aad4;0;0.0
;0AkgT;0;0.0
;0BSeJ;0;0.0
;00GH9;0;0.0
goe;000bE;0;0.0
209;00HF9;0;0.5
;0CL13;0;0.0
;000AQ;0;0.0
Bye;0BYN3;0;0.25
;0C390;0;0.0
;0CI7k;0;0.0
;00H6r;0;0.0
eeF;00fvF;0;0.25
;0C2iE;0;0.0
Diy;0A133;0;0.0
;0A842;0;0.0
a;000AQ;0;0.0
ike;00dcH;0;0.0
0CBP;0CB39;0;0.67
08457;0B451;0;0.6
;0Bit9;0;0.0
fooOtay5;0Aad4;0;0.15
;0AmG6;0;0.0
;0B3nb;0;0.0
;0AEDb;0;0.0
;0CI7k;0;0.0
;0Ar6x;0;0.0
mt;0A36L;0;0.0
ons;0AvdU;0;0.0
0QHEr;00H6r;0;0.6
;00C3k;0;0.0
;00HF9;0;0.0
aba;0C7Z5;0;0.0
om;0CD2x;0;0.0
qo06;00Aog;0;0.22
BHOac;0BiK9;0;0.2
;00C3k;0;0.0
ontg;0AtK8;0;0.22
;0Aad4;0;0.0
;0A36L;0;0.0
;0C879;0;0.0
000;00fi0;0;0.75
;0Ay6i;0;0.0
;00by5;0;0.0
yes;0Bc59;0;0.0
part;00fm5;0;0.0
Neos;0CO93;0;0.0
;0BS0j;0;0.0
f036;0B036;0;0.67
;00H7e;0;0.0
;0A2p7;0;0.0
;0A657;0;0.0
;000bE;0;0.0
;0Anu6;0;0.0
was;0Aad4;0;0.25
;0B0m1;0;0.0
;0BSeJ;0;0.0
Ma;0AeGK;0;0.0
;00EDL;0;0.0
;0A722;0;0.0
;0A7i0;0;0.0
;0B320;0;0.0
;0B320;0;0.0
0Bii9;0Bit9;0;0.8
;0C390;0;0.0
Ogfig;00fi0;0;0.4
yBat;0B7T1;0;0.22
;00aB7;0;0.0
;0AZdT;0;0.0
art;0A7n3;0;0.0
;0CD0F;0;0.0
NAX6;0AN36;0;0.44
;0B7la;0;0.0
ton;0AGv4;0;0.0
;0B3nb;0;0.0
awe;0AvdU;0;0.0
p04Sh;00H5w;0;0.2
;0A82U;0;0.0
hy;00GH9;0;0.0
;0ALMK;0;0.0
;0Anu6;0;0.0
;0B23s;0;0.0
;0B320;0;0.0
;00EDL;0;0.0
;00fo2;0;0.0
;0Ad9z;0;0.0
Von77g;00H7e;0;0.18
;0Bit9;0;0.0
;00G87;0;0.0
;0CI7k;0;0.0
;0Ak27;0;0.0
0ALWy;0AILv;0;0.6
;00f77;0;0.0
;0A8Wt;0;0.0
;0Ak27;0;0.0
;0B566;0;0.0
areC819;0C879;0;0.5
;0B6tR;0;0.0
lye;0A8Wt;0;0.0
;0C7Z5;0;0.0
;0AtK8;0;0.0
9;0A98x;0;0.33
arOf;00Aog;0;0.0
;0Bc1R;0;0.0
ra;0Bc1R;0;0.0
;0AZdT;0;0.0
;0B0nY;0;0.0
;00fm5;0;0.0
oS;0A133;0;0.0
OA029;0AO39;0;0.4
rr;0AkgT;0;0.0
To;0Bc1R;0;0.0
;0B23s;0;0.0
OBRIK;0BR7K;0;0.6
one;0Amuc;0;0.0
ones;0AvdU;0;0.0
;0AEDb;0;0.0
;0AGv4;0;0.0
;0CIPs;0;0.0
;00fm5;0;0.0
;0C68u;0;0.0
onae;0AJ41;0;0.0
aKae;0C5oE;0;0.0
;0B3nb;0;0.0
8y;0BoNP;0;0.0
;0Aad4;0;0.0
;0CD2x;0;0.0
;00h9K;0;0.0
;00h9K;0;0.0
;0AZdT;0;0.0
Ajch;0AjC8;0;0.44
ae;0ALMK;0;0.0
ian;0B23s;0;0.0
ocoFacral;0CD0F;0;0.14
0W669;00b6D;0;0.4
;0AC60;0;0.0
;0Bqe2;0;0.0
;0A0z9;0;0.0
;0AEDb;0;0.0
04Ng6;0AN36;0;0.6
;0CD2x;0;0.0
Oyky;0A7i0;0;0.0
;0AjC8;0;0.0
gar;0B73G;0;0.0
ws6;0AmG6;0;0.25
Ok;0CI7k;0;0.29
;0A842;0;0.0
9ah7;0CB39;0;0.22
cron;0BtJj;0;0.0
ws;00Bzj;0;0.0
ooMay;00aB7;0;0.2
AFBye;0Af28;0;0.2
ro;0CI9Z;0;0.0
psn;0C57u;0;0.0
;0C958;0;0.0
;0CD0F;0;0.0
;0B43u;0;0.0
ones;0AI06;0;0.0
;00D95;0;0.0
;00HF9;0;0.0
pone;00H5w;0;0.0
pv;00H7e;0;0.0
;0BR7K;0;0.0
7Vs;00by5;0;0.0
;00GCL;0;0.0
;0BoNP;0;0.0
hens;00H7e;0;0.22
;0Ay4K;0;0.0
;00cWp;0;0.0
Poe;0Bqe2;0;0.25
aa;00CP2;0;0.0
oo;00by5;0;0.0
;0Ay6i;0;0.0
fOBBN;00BgN;0;0.4
;0C390;0;0.0
Bwy;00BgN;0;0.25
oes;00b6D;0;0.0
ree;0AZdT;0;0.0
;0A133;0;0.0
;00EOB;0;0.0
OnMT;0AJ41;0;0.0
;0CI9Z;0;0.0
pagepr;0Ad9z;0;0.0
;00bI2;0;0.0
0Bes9;0Bc59;0;0.6
;0AeGK;0;0.0
cany;0C879;0;0.0
tino;00Bp0;0;0.0
02;0B09I;0;0.29
0hin;00fi0;0;0.44
Neiy;0C587;0;0.0
poet;00GCL;0;0.0
p;0AILv;0;0.0
;0A657;0;0.0
;0C967;0;0.0
ao;0AGv4;0;0.0
0od01;00d01;0;0.8
;00GH9;0;0.0
C849;0C879;0;0.67
Caif;0CIPs;0;0.22
ot;00eZ3;0;0.0
0Bthe;0BtJj;0;0.6
;00GH9;0;0.0
;0AC60;0;0.0
we;0BiK9;0;0.0
an;0Af28;0;0.0
;0AC60;0;0.0
9B58;0B5By;0;0.44
;00Bzj;0;0.0
;0B0nY;0;0.0
0B9;0Bit9;0;0.75
8;0Anu6;0;0.0
;00HF9;0;0.0
0;0B23s;0;0.33
;00CP2;0;0.0
;0B778;0;0.0
;0C390;0;0.0
bias;0BZ65;0;0.0
;0C967;0;0.0
0p457;0B451;0;0.6
50B;00BgN;0;0.5
;00fo2;0;0.0
;0AtK8;0;0.0
ono;0AI06;0;0.0
;0AGv4;0;0.0
late;00fm5;0;0.0
Gs;0C568;0;0.0
;0B320;0;0.0
;0B7la;0;0.0
;00BA2;0;0.0
PaUs;0CQL8;0;0.0
by;0BYN3;0;0.0
ye;0Bef8;0;0.29
ona19;0C879;0;0.2
;0Amuc;0;0.0
boa;0Bfav;0;0.25
;0B73G;0;0.0
;0C1r6;0;0.0
;0Bit9;0;0.0
;0AI06;0;0.0
;000AQ;0;0.0
ON6;0AN36;0;0.5
;00GCL;0;0.0
;00fm5;0;0.0
ciL;0Ay6i;0;0.25
;0BiK9;0;0.0
co;0C958;0;0.0
peevara;0Ad9z;0;0.0
;00fo2;0;0.0
;0AjC8;0;0.0
;0Bfav;0;0.0
S;0A133;0;0.0
;0B493;0;0.0
;0Bfav;0;0.0
7ee;0A36L;0;0.0
oe;0C21J;0;0.0
;0BiK9;0;0.0
;0B43u;0;0.0
14;00Bzj;0;0.0
;0AtK8;0;0.0
;0AZdT;0;0.0
es;00fvF;0;0.0
Br;0CB39;0;0.29
;00bI2;0;0.0
;0C587;0;0.0
;00Aog;0;0.0
;0Ak27;0;0.0
;0C390;0;0.0
;0Ad9z;0;0.0
a;0CD2x;0;0.0
;0C1p4;0;0.0
;0AJse;0;0.0
;0Ay4K;0;0.0
06;0C568;0;0.57
hex;0AeGK;0;0.25
0B403;0B493;0;0.8
po;0Ak27;0;0.0
01984;0A98x;0;0.6
;0AkgT;0;0.0
qwe;0Bc1R;0;0.0
;00c2n;0;0.0
VeS06;0C5oE;0;0.2
;0A133;0;0.0
;0AmG6;0;0.0
yM1;0B7T1;0;0.25
Ds;0A0z9;0;0.0
;0B566;0;0.0
;00BA2;0;0.0
;0Bfav;0;0.0
os;0BtJj;0;0.0
;0Aad4;0;0.0
pied;0Bqe2;0;0.22
po;00cWp;0;0.29
MQ;0A133;0;0.0
;0ALMK;0;0.0
;0A722;0;0.0
0geg;0Bef8;0;0.44
;00b22;0;0.0
;0B6tR;0;0.0
Qo;0AJse;0;0.0
;0B23s;0;0.0
;0BtJj;0;0.0
gu6;0C568;0;0.25
;00GH9;0;0.0
;0Ak27;0;0.0
Ls;00fvF;0;0.0
ee;0A133;0;0.0
5at;00d01;0;0.0
DACaK;0AeGK;0;0.4
00;0C1p4;0;0.29
DAN3p;0AN36;0;0.6
;0AC60;0;0.0
;0Bfav;0;0.0
ules;0AjC8;0;0.0
;0B7T1;0;0.0
;0Ar6x;0;0.0
;00EDL;0;0.0
9oHSW;00H5w;0;0.2
;00G51;0;0.0
;00Bp0;0;0.0
cS;00GH9;0;0.0
;00C3k;0;0.0
Vsvs;0AGv4;0;0.22
;0CD0F;0;0.0
;0BtJj;0;0.0
;0C1r6;0;0.0
oo;0AJ41;0;0.0
cp;0Bc1R;0;0.29
goope;0B0m1;0;0.0
gene;0B73G;0;0.0
ckot;0CD0F;0;0.0
Gs;0CI7k;0;0.0
;0A722;0;0.0
B451a;0B451;0;0.8
;0Bqe2;0;0.0
ay;0Bfav;0;0.29
;0CL13;0;0.0
;0AO39;0;0.0
paea;0AeGK;0;0.22
Qos;0CO93;0;0.0
0AN6;0AN36;0;0.89
;00h9K;0;0.0
;00fm5;0;0.0
;00BA2;0;0.0
;0C8e5;0;0.0
be;0BSeJ;0;0.29
;00BA2;0;0.0
;0CI7k;0;0.0
ao;0BtJj;0;0.0
;00G51;0;0.0
;0AO39;0;0.0
;0CD2x;0;0.0
;0A0z9;0;0.0
ae;00CP2;0;0.0
;00G87;0;0.0
;0CI7k;0;0.0
;0BtJj;0;0.0
co;0C958;0;0.0
;0B566;0;0.0
;0C967;0;0.0
;0AmG6;0;0.0
VANS6;0AN36;0;0.6
par;0A7n3;0;0.0
ay;0A45Z;0;0.0
;0Aad4;0;0.0
;0Ak27;0;0.0
OAL;0A7i0;0;0.25
cif;0C879;0;0.0
cin;0C1r6;0;0.0
Ve;0B73G;0;0.0
sey;00EY5;0;0.0
;0B3nb;0;0.0
;0C68u;0;0.0
;0ALMK;0;0.0
084m;0B4n2;0;0.44
xNVY;0Ar6x;0;0.22
;0C68u;0;0.0
;0AmG6;0;0.0
;0BZ65;0;0.0
;00CP2;0;0.0
966;0AmG6;0;0.25
OEY;00dcH;0;0.0
wt;00eZ3;0;0.0
;0CIPs;0;0.0
Desay;0C390;0;0.0
;0Amuc;0;0.0
;0C7Z5;0;0.0
on;00D74;0;0.0
;0A82U;0;0.0
;0Ar6x;0;0.0
;00B03;0;0.0
;0C879;0;0.0
;00HF9;0;0.0
Lo;0CD0F;0;0.0
;0A2p7;0;0.0
;0A2p7;0;0.0
007;0AJ41;0;0.25
;00fm5;0;0.0
;0AQrz;0;0.0
47Ns6;0AN36;0;0.4
garth;00dcH;0;0.0
;00GCL;0;0.0
;0C568;0;0.0
Be309;0C390;0;0.4
;0AQrz;0;0.0
;00B03;0;0.0
eae;0A36L;0;0.0
f03;0B036;0;0.5
hiya;000AQ;0;0.0
;00Bp0;0;0.0
meLaan;00EY5;0;0.0
YN6;0AN36;0;0.5
4;00G51;0;0.0
ve4;00G51;0;0.0
;0CI7k;0;0.0
ONObe;0AI06;0;0.0
;0Bp35;0;0.0
;0B3nb;0;0.0
;0AtK8;0;0.0
oo;00CP2;0;0.0
;0C2iE;0;0.0
;0A842;0;0.0
pane;0B4n2;0;0.22
;0B0nY;0;0.0
;00G87;0;0.0
;00d01;0;0.0
LSMop;0AEDb;0;0.0
;0CL13;0;0.0
;0Bp35;0;0.0
ed;0C21J;0;0.0
OBs0x;0BS0j;0;0.4
Pie;0A45Z;0;0.0
pe;0B3nb;0;0.0
;0AC60;0;0.0
;0Ay4K;0;0.0
;0AkgT;0;0.0
19;0C879;0;0.29
;0A563;0;0.0
;00Bp0;0;0.0
;0C8e5;0;0.0
;00B03;0;0.0
;00cWp;0;0.0
Dey;0AEDb;0;0.25
;00by5;0;0.0
bom;0A7n3;0;0.0
gotpe;000bE;0;0.0
;00b6D;0;0.0
go;00e60;0;0.0
Vw;0AkgT;0;0.0
;000AQ;0;0.0
;0B451;0;0.0
;00BgN;0;0.0
us;0A563;0;0.0
ONO6;0AI06;0;0.22
5;00eZ3;0;0.0
;00b22;0;0.0
;0C958;0;0.0
Oe;00eZ3;0;0.29
;00aB7;0;0.0
;0A722;0;0.0
govtSo;000bE;0;0.0
Live;00d01;0;0.0
;0C57u;0;0.0
00Kia;00fi0;0;0.6
;0B09I;0;0.0
036;0B036;0;0.75
wr0bia;00Aog;0;0.18
;00f77;0;0.0
;00D95;0;0.0
i5;0AmG6;0;0.0
;0AmG6;0;0.0
9;00H6r;0;0.0
;0CL13;0;0.0
0668;0C568;0;0.67
;00fvF;0;0.0
;0AQrz;0;0.0
;0Ad9z;0;0.0
;0AeGK;0;0.0
OBa7;0BR7K;0;0.44
ORS9;0Bc59;0;0.22
yo;0B493;0;0.0
;00BA2;0;0.0
bose;0C5oE;0;0.22
;0B7la;0;0.0
pore;00H7e;0;0.22
;0B451;0;0.0
;0AILv;0;0.0
;00HF9;0;0.0
QCSo;0C5oE;0;0.44
;00aB7;0;0.0
;0BSeJ;0;0.0
;00h9K;0;0.0
;0AmG6;0;0.0
DOHSY;00H5w;0;0.2
;0Ak27;0;0.0
;0B23s;0;0.0
m;0B3nb;0;0.0
;0AeGK;0;0.0
;0A1tM;0;0.0
may;0Bfav;0;0.25
;0A2p7;0;0.0
Opuy;0AJ41;0;0.0
;0C2iE;0;0.0
;0C967;0;0.0
;00B03;0;0.0
ra;0BZ65;0;0.0
;0CQL8;0;0.0
;00BgN;0;0.0
om;0C958;0;0.0
159;0CI9Z;0;0.25
;0B09I;0;0.0
;0Ar6x;0;0.0
Neon;0CO93;0;0.0
;00EY5;0;0.0
;00eZ3;0;0.0
;0CQL8;0;0.0
;0CD2x;0;0.0
